0.0;0.0;-1.0
-0.04169436525752963;-0.00389233619045649;-0.9991228300988584
-0.08223194431453103;-0.015488343972142623;-0.9964928592495044
-0.12047803665345655;-0.0345465210956592;-0.9921147013144779
-0.1553417086521549;-0.06066933685387121;-0.985996037070505
-0.1857966732195792;-0.09331059639310234;-0.9781476007338057
-0.21090098534351145;-0.13178556202863856;-0.9685831611286312
-0.22981519259882535;-0.17528364697174423;-0.9573194975320672
-0.24181860779730974;-0.22288344994649328;-0.9443763702374811
-0.24632340515348194;-0.2735698564587987;-0.9297764858882515
-0.24288628097306367;-0.3262528947544295;-0.913545457642601
-0.23121746422085884;-0.3797880024541169;-0.8957117602394129
-0.21118691058582037;-0.43299733406537083;-0.8763066800438636
-0.18282756495509547;-0.4846917205117697;-0.8553642601605067
-0.1463356306026328;-0.5336928798382815;-0.8329212407100994
-0.1020678379200848;-0.5788554735638645;-0.8090169943749473
-0.05053576017632525;-0.6190886058457813;-0.7836934573258397
0.0076027224075344195;-0.6533763726450385;-0.7569950556517563
0.07155465701704579;-0.6807970852570656;-0.7289686274214114
0.14040574860527488;-0.7005408165840668;-0.6996633405133652
0.213136338319436;-0.711924948938868;-0.6691306063588581
0.2886393410580863;-0.714407438431611;-0.6374239897486896
0.36573981747581785;-0.7075975524409256;-0.6045991148623747
0.4432158259062816;-0.6912638825565244;-0.5707135676844315
0.5198201762732237;-0.6653394848660428;-0.5358267949789964
0.5943026915289651;-0.6299240516454567;-0.4999999999999997
0.6654325728014577;-0.5852830724504585;-0.4632960351198614
0.7320204624152026;-0.5318439973147936;-0.42577929156507227
0.7929398043149853;-0.47018946924574523;-0.3875155864521027
0.8471471140673064;-0.40104774647579383;-0.3485720473218149
0.8937007903129093;-0.3252804860140786;-0.30901699437494706
0.9317781259369724;-0.2438681080125841;-0.26891982061526526
0.9606902098316039;-0.15789300444736487;-0.22835087011065525
0.9798944483554984;-0.06852089481464328;-0.18738131458572407
0.9890044787529241;0.023019334757778072;-0.14608302856241098
0.9877972940939882;0.11545694499465181;-0.10452846326765279
0.976217449880323;0.20750142458884013;-0.06279051952931264
0.9543782754052714;0.297864940004508;-0.020942419883356163
0.9225600673026024;0.3852847482940985;0.020942419883357592
0.8812052974746115;0.4685451678973121;0.06279051952931407
0.830910921763483;0.5464987103928624;0.104528463267654
0.7724179283339837;0.6180859913913842;0.14608302856241198
0.7065983148143768;0.68235406091384;0.18738131458572482
0.6344397298853557;0.7384728222911816;0.228350870110656
0.5570280573656435;0.7857492433262094;0.2689198206152658
0.47552825814757727;0.8236391035463319;0.30901699437494734
0.3911638169081901;0.8517560661173447;0.348572047321815
0.305195165787089;0.8698779115697066;0.3875155864521026
0.21889747572244037;0.8779498220266857;0.42577929156507194
0.13353821753449788;0.8760846581808893;0.46329603511986106
0.05035489893517309;0.8645602258681748;0.499999999999999
-0.029466619651885094;0.8438135837427769;0.5358267949789957
-0.10481283819324802;0.8144324972708202;0.5707135676844308
-0.17466198454884727;0.777144196054434;0.6045991148623737
-0.2381016864086667;0.7328016404336254;0.6374239897486886
-0.29434462860829474;0.6823675484980756;0.6691306063588569
-0.3427419134788959;0.6268964752544913;0.6996633405133642
-0.3827938837267587;0.5675152709987019;0.7289686274214101
-0.4141582135452968;0.5054022752934186;0.7569950556517551
-0.43665512339764845;0.44176562581900686;0.7836934573258383
-0.45026962626593525;0.37782107733008163;0.809016994374946
-0.45515076719143277;0.31476973472524516;0.832921240710098
-0.451607872645442;0.2537761056615254;0.8553642601605053
-0.4401038806782571;0.19594687219356852;0.8763066800438621
-0.42124587590355916;0.14231076769892784;0.8957117602394116
-0.39577300422176637;0.09379992510578604;0.9135454576425995
-0.3645419898434132;0.05123303553666647;0.9297764858882502
-0.3285105207756959;0.015300623410941341;0.9443763702374799
-0.28871880768875813;-0.013447294587915144;0.9573194975320662
-0.24626965427830394;-0.03461094277414018;0.9685831611286301
-0.20230740428380312;-0.0479477356154698;0.9781476007338048
-0.15799615071516196;-0.05337631722451991;0.9859960370705043
